Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR
16/01/2021,20:45,Sampdoria,Udinese,2,1,H
17/01/2021,12:30,Napoli,Fiorentina,6,0,H
17/01/2021,15:00,Sassuolo,Parma,1,1,D
17/01/2021,,Crotone,Benevento,4,1,H
17/01/2021,18:00,Atalanta,Genoa,0,0,D
17/01/2021,20:45,Inter,Juventus,2,0,H
18/01/2021,20:45,Cagliari,AC Milan,0,2,A
20/01/2021,15:00,Udinese,Atalanta,1,1,D
22/01/2021,20:45,Benevento,Torino,2,2,D
23/01/2021,15:00,AS Roma,Spezia,4,3,H
23/01/2021,18:00,AC Milan,Atalanta,0,3,A
23/01/2021,,Udinese,Inter,0,0,D
23/01/2021,20:50,Fiorentina,Crotone,2,1,H
24/01/2021,12:30,Juventus,Bologna,2,0,H
24/01/2021,15:00,Genoa,Cagliari,1,0,H
24/01/2021,,Hellas Verona,Napoli,3,1,H
24/01/2021,18:00,Lazio,Sassuolo,2,1,H
24/01/2021,20:45,Parma,Sampdoria,0,2,A
29/01/2021,20:50,Torino,Fiorentina,1,1,D
30/01/2021,15:00,Bologna,AC Milan,1,2,A
30/01/2021,18:00,Sampdoria,Juventus,0,2,A
30/01/2021,20:45,Inter,Benevento,4,0,H
31/01/2021,12:30,Spezia,Udinese,0,1,A
31/01/2021,15:00,Atalanta,Lazio,1,3,A
31/01/2021,,Cagliari,Sassuolo,1,1,D
31/01/2021,,Crotone,Genoa,0,3,A
31/01/2021,18:00,Napoli,Parma,2,0,H
31/01/2021,20:45,AS Roma,Hellas Verona,3,1,H
05/02/2021,20:45,Fiorentina,Inter,0,2,A
06/02/2021,15:00,Atalanta,Torino,3,3,D
06/02/2021,,Sassuolo,Spezia,1,2,A
06/02/2021,18:00,Juventus,AS Roma,2,0,H
06/02/2021,20:45,Genoa,Napoli,2,1,H
07/02/2021,12:30,Benevento,Sampdoria,1,1,D
07/02/2021,15:00,AC Milan,Crotone,4,0,H
07/02/2021,,Udinese,Hellas Verona,2,0,H
07/02/2021,18:00,Parma,Bologna,0,3,A
07/02/2021,20:45,Lazio,Cagliari,1,0,H
12/02/2021,20:50,Bologna,Benevento,1,1,D
13/02/2021,15:00,Torino,Genoa,0,0,D
13/02/2021,18:00,Napoli,Juventus,1,0,H
13/02/2021,20:45,Spezia,AC Milan,2,0,H
14/02/2021,12:30,AS Roma,Udinese,3,0,H
14/02/2021,15:00,Sampdoria,Fiorentina,2,1,H
14/02/2021,,Cagliari,Atalanta,0,1,A
14/02/2021,18:00,Crotone,Sassuolo,1,2,A
14/02/2021,20:45,Inter,Lazio,3,1,H
15/02/2021,20:50,Hellas Verona,Parma,2,1,H
19/02/2021,18:30,Fiorentina,Spezia,3,0,H
19/02/2021,20:45,Cagliari,Torino,0,1,A
20/02/2021,15:00,Lazio,Sampdoria,1,0,H
20/02/2021,18:00,Genoa,Hellas Verona,2,2,D
20/02/2021,20:45,Sassuolo,Bologna,1,1,D
21/02/2021,12:30,Parma,Udinese,2,2,D
21/02/2021,15:00,AC Milan,Inter,0,3,A
21/02/2021,18:00,Atalanta,Napoli,4,2,H
21/02/2021,20:50,Benevento,AS Roma,0,0,D
22/02/2021,20:45,Juventus,Crotone,3,0,H
27/02/2021,15:00,Spezia,Parma,2,2,D
27/02/2021,18:00,Bologna,Lazio,2,0,H
27/02/2021,20:45,Hellas Verona,Juventus,1,1,D
28/02/2021,12:30,Sampdoria,Atalanta,0,2,A
28/02/2021,15:00,Inter,Genoa,3,0,H
28/02/2021,,Udinese,Fiorentina,1,0,H
28/02/2021,,Crotone,Cagliari,0,2,A
28/02/2021,18:00,Napoli,Benevento,2,0,H
28/02/2021,20:45,AS Roma,AC Milan,1,2,A
02/03/2021,20:45,Juventus,Spezia,3,0,H
03/03/2021,18:30,Sassuolo,Napoli,3,3,D
03/03/2021,20:45,Fiorentina,AS Roma,1,2,A
03/03/2021,,AC Milan,Udinese,1,1,D
03/03/2021,,Atalanta,Crotone,5,1,H
03/03/2021,,Cagliari,Bologna,1,0,H
03/03/2021,,Genoa,Sampdoria,1,1,D
03/03/2021,,Benevento,Hellas Verona,0,3,A
04/03/2021,20:45,Parma,Inter,1,2,A
06/03/2021,15:00,Spezia,Benevento,1,1,D
06/03/2021,18:00,Udinese,Sassuolo,2,0,H
06/03/2021,20:45,Juventus,Lazio,3,1,H
07/03/2021,12:30,AS Roma,Genoa,1,0,H
07/03/2021,15:00,Fiorentina,Parma,3,3,D
07/03/2021,,Hellas Verona,AC Milan,0,2,A
07/03/2021,,Crotone,Torino,4,2,H
07/03/2021,18:00,Sampdoria,Cagliari,2,2,D
07/03/2021,20:50,Napoli,Bologna,3,1,H
08/03/2021,20:45,Inter,Atalanta,1,0,H
12/03/2021,15:00,Lazio,Crotone,3,2,H
12/03/2021,20:45,Atalanta,Spezia,3,1,H
13/03/2021,15:00,Sassuolo,Hellas Verona,3,2,H
13/03/2021,18:00,Benevento,Fiorentina,1,4,A
13/03/2021,20:45,Genoa,Udinese,1,1,D
14/03/2021,12:30,Bologna,Sampdoria,3,1,H
14/03/2021,15:00,Parma,AS Roma,2,0,H
14/03/2021,,Torino,Inter,1,2,A
14/03/2021,18:00,Cagliari,Juventus,1,3,A
14/03/2021,20:45,AC Milan,Napoli,0,1,A
17/03/2021,15:05,Torino,Sassuolo,3,2,H
19/03/2021,20:45,Parma,Genoa,1,2,A
20/03/2021,15:00,Crotone,Bologna,2,3,A
20/03/2021,18:00,Spezia,Cagliari,2,1,H
21/03/2021,12:30,Hellas Verona,Atalanta,0,2,A
21/03/2021,15:00,Juventus,Benevento,0,1,A
21/03/2021,,Udinese,Lazio,0,1,A
21/03/2021,,Sampdoria,Torino,1,0,H
21/03/2021,18:00,Fiorentina,AC Milan,2,3,A
21/03/2021,20:45,AS Roma,Napoli,0,2,A
03/04/2021,12:30,AC Milan,Sampdoria,1,1,D
03/04/2021,15:00,Napoli,Crotone,4,3,H
03/04/2021,,Lazio,Spezia,2,1,H
03/04/2021,,Atalanta,Udinese,3,2,H
03/04/2021,,Cagliari,Hellas Verona,0,2,A
03/04/2021,,Genoa,Fiorentina,1,1,D
03/04/2021,,Sassuolo,AS Roma,2,2,D
03/04/2021,,Benevento,Parma,2,2,D
03/04/2021,18:00,Torino,Juventus,2,2,D
03/04/2021,20:45,Bologna,Inter,0,1,A
07/04/2021,18:45,Inter,Sassuolo,2,1,H
07/04/2021,18:45,Juventus,Napoli,2,1,H
10/04/2021,15:00,Spezia,Crotone,3,2,H
10/04/2021,18:00,Parma,AC Milan,1,3,A
10/04/2021,20:45,Udinese,Torino,0,1,A
11/04/2021,12:30,Inter,Cagliari,1,0,H
11/04/2021,15:00,Juventus,Genoa,3,1,H
11/04/2021,,Sampdoria,Napoli,0,2,A
11/04/2021,15:05,Hellas Verona,Lazio,0,1,A
11/04/2021,18:00,AS Roma,Bologna,1,0,H
11/04/2021,20:45,Fiorentina,Atalanta,2,3,A
12/04/2021,20:45,Benevento,Sassuolo,0,1,A
17/04/2021,15:00,Sampdoria,Hellas Verona,3,1,H
17/04/2021,,Crotone,Udinese,1,2,A
17/04/2021,18:00,Sassuolo,Fiorentina,3,1,H
17/04/2021,20:45,Cagliari,Parma,4,3,H
18/04/2021,12:30,AC Milan,Genoa,2,1,H
18/04/2021,15:00,Lazio,Benevento,5,3,H
18/04/2021,,Atalanta,Juventus,1,0,H
18/04/2021,,Bologna,Spezia,4,1,H
18/04/2021,18:00,Torino,AS Roma,3,1,H
18/04/2021,20:45,Napoli,Inter,1,1,D
20/04/2021,20:45,Hellas Verona,Fiorentina,1,2,A
21/04/2021,18:30,AC Milan,Sassuolo,1,2,A
21/04/2021,20:45,Juventus,Parma,3,1,H
21/04/2021,,Udinese,Cagliari,0,1,A
21/04/2021,,Bologna,Torino,1,1,D
21/04/2021,,Genoa,Benevento,2,2,D
21/04/2021,,Spezia,Inter,1,1,D
21/04/2021,,Crotone,Sampdoria,0,1,A
22/04/2021,18:30,AS Roma,Atalanta,1,1,D
22/04/2021,20:45,Napoli,Lazio,5,2,H
24/04/2021,15:00,Genoa,Spezia,2,0,H
24/04/2021,18:00,Parma,Crotone,3,4,A
24/04/2021,20:45,Sassuolo,Sampdoria,1,0,H
25/04/2021,12:30,Benevento,Udinese,2,4,A
25/04/2021,15:00,Inter,Hellas Verona,1,0,H
25/04/2021,,Fiorentina,Juventus,1,1,D
25/04/2021,18:00,Cagliari,AS Roma,3,2,H
25/04/2021,20:45,Atalanta,Bologna,5,0,H
26/04/2021,18:30,Torino,Napoli,0,2,A
26/04/2021,20:45,Lazio,AC Milan,3,0,H
01/05/2021,15:00,Hellas Verona,Spezia,1,1,D
01/05/2021,18:00,Crotone,Inter,0,2,A
01/05/2021,20:45,AC Milan,Benevento,2,0,H
02/05/2021,12:30,Lazio,Genoa,4,3,H
02/05/2021,15:00,Napoli,Cagliari,1,1,D
02/05/2021,,Bologna,Fiorentina,3,3,D
02/05/2021,,Sassuolo,Atalanta,1,1,D
02/05/2021,18:00,Udinese,Juventus,1,2,A
02/05/2021,20:45,Sampdoria,AS Roma,2,0,H
03/05/2021,20:45,Torino,Parma,1,0,H
08/05/2021,15:00,Udinese,Bologna,1,1,D
08/05/2021,,Spezia,Napoli,1,4,A
08/05/2021,18:05,Inter,Sampdoria,5,1,H
08/05/2021,20:45,Fiorentina,Lazio,2,0,H
09/05/2021,12:30,Genoa,Sassuolo,1,2,A
09/05/2021,15:00,Parma,Atalanta,2,5,A
09/05/2021,,Hellas Verona,Torino,1,1,D
09/05/2021,,Benevento,Cagliari,1,3,A
09/05/2021,18:00,AS Roma,Crotone,5,0,H
09/05/2021,20:45,Juventus,AC Milan,0,3,A
11/05/2021,20:45,Napoli,Udinese,5,1,H
12/05/2021,18:30,Cagliari,Fiorentina,0,0,D
12/05/2021,20:45,Lazio,Parma,1,0,H
12/05/2021,,Atalanta,Benevento,2,0,H
12/05/2021,,Sampdoria,Spezia,2,2,D
12/05/2021,,Torino,AC Milan,0,7,A
12/05/2021,,Bologna,Genoa,0,2,A
12/05/2021,,Sassuolo,Juventus,1,3,A
12/05/2021,20:50,Inter,AS Roma,3,1,H
13/05/2021,20:45,Crotone,Hellas Verona,2,1,H
15/05/2021,15:00,Genoa,Atalanta,3,4,A
15/05/2021,,Spezia,Torino,4,1,H
15/05/2021,18:00,Juventus,Inter,3,2,H
15/05/2021,20:45,AS Roma,Lazio,2,0,H
16/05/2021,12:35,Fiorentina,Napoli,0,2,A
16/05/2021,15:00,Udinese,Sampdoria,0,1,A
16/05/2021,,Benevento,Crotone,1,1,D
16/05/2021,18:00,Parma,Sassuolo,1,3,A
16/05/2021,20:45,AC Milan,Cagliari,0,0,D
17/05/2021,20:45,Hellas Verona,Bologna,2,2,D
18/05/2021,20:30,Lazio,Torino,0,0,D
22/05/2021,20:45,Sampdoria,Parma,3,0,H
22/05/2021,,Cagliari,Genoa,0,1,A
22/05/2021,,Crotone,Fiorentina,0,0,D
23/05/2021,15:00,Inter,Udinese,5,1,H
23/05/2021,20:45,Napoli,Hellas Verona,1,1,D
23/05/2021,,Atalanta,AC Milan,0,2,A
23/05/2021,,Torino,Benevento,1,1,D
23/05/2021,,Bologna,Juventus,1,4,A
23/05/2021,,Spezia,AS Roma,2,2,D
23/05/2021,,Sassuolo,Lazio,2,0,H
21/08/2021,18:30,Inter,Genoa,4,0,H
21/08/2021,,Hellas Verona,Sassuolo,2,3,A
21/08/2021,20:45,Torino,Atalanta,1,2,A
21/08/2021,,Empoli,Lazio,1,3,A
22/08/2021,18:30,Udinese,Juventus,2,2,D
22/08/2021,,Bologna,Salernitana,3,2,H
22/08/2021,20:45,AS Roma,Fiorentina,3,1,H
22/08/2021,,Napoli,Venezia,2,0,H
23/08/2021,18:30,Cagliari,Spezia,2,2,D
23/08/2021,20:45,Sampdoria,AC Milan,0,1,A
27/08/2021,18:30,Udinese,Venezia,3,0,H
27/08/2021,20:45,Hellas Verona,Inter,1,3,A
28/08/2021,18:30,Lazio,Spezia,6,1,H
28/08/2021,,Atalanta,Bologna,0,0,D
28/08/2021,20:45,Juventus,Empoli,0,1,A
28/08/2021,,Fiorentina,Torino,2,1,H
29/08/2021,18:30,Sassuolo,Sampdoria,0,0,D
29/08/2021,,Genoa,Napoli,1,2,A
29/08/2021,20:45,Salernitana,AS Roma,0,4,A
29/08/2021,,AC Milan,Cagliari,4,1,H
11/09/2021,15:00,Empoli,Venezia,1,2,A
11/09/2021,18:00,Napoli,Juventus,2,1,H
11/09/2021,20:45,Atalanta,Fiorentina,1,2,A
12/09/2021,12:30,Sampdoria,Inter,2,2,D
12/09/2021,15:00,Torino,Salernitana,4,0,H
12/09/2021,,Spezia,Udinese,0,1,A
12/09/2021,,Cagliari,Genoa,2,3,A
12/09/2021,18:00,AC Milan,Lazio,2,0,H
12/09/2021,20:45,AS Roma,Sassuolo,2,1,H
13/09/2021,20:45,Bologna,Hellas Verona,1,0,H
17/09/2021,20:45,Sassuolo,Torino,0,1,A
18/09/2021,15:00,Genoa,Fiorentina,1,2,A
18/09/2021,18:00,Inter,Bologna,6,1,H
18/09/2021,20:45,Salernitana,Atalanta,0,1,A
19/09/2021,12:30,Empoli,Sampdoria,0,3,A
19/09/2021,15:00,Venezia,Spezia,1,2,A
19/09/2021,18:00,Lazio,Cagliari,2,2,D
19/09/2021,,Hellas Verona,AS Roma,3,2,H
19/09/2021,20:45,Juventus,AC Milan,1,1,D
20/09/2021,20:45,Udinese,Napoli,0,4,A
21/09/2021,18:30,Bologna,Genoa,2,2,D
21/09/2021,20:45,Fiorentina,Inter,1,3,A
21/09/2021,,Atalanta,Sassuolo,2,1,H
22/09/2021,18:30,Spezia,Juventus,2,3,A
22/09/2021,,Salernitana,Hellas Verona,2,2,D
22/09/2021,20:45,AC Milan,Venezia,2,0,H
22/09/2021,,Cagliari,Empoli,0,2,A
23/09/2021,18:30,Torino,Lazio,1,1,D
23/09/2021,,Sampdoria,Napoli,0,4,A
23/09/2021,20:45,AS Roma,Udinese,1,0,H
25/09/2021,15:00,Spezia,AC Milan,1,2,A
25/09/2021,18:00,Inter,Atalanta,2,2,D
25/09/2021,20:45,Genoa,Hellas Verona,3,3,D
26/09/2021,12:30,Juventus,Sampdoria,3,2,H
26/09/2021,15:00,Empoli,Bologna,4,2,H
26/09/2021,,Udinese,Fiorentina,0,1,A
26/09/2021,,Sassuolo,Salernitana,1,0,H
26/09/2021,18:00,Lazio,AS Roma,3,2,H
26/09/2021,20:45,Napoli,Cagliari,2,0,H
27/09/2021,20:45,Venezia,Torino,1,1,D
01/10/2021,20:45,Cagliari,Venezia,1,1,D
02/10/2021,15:05,Salernitana,Genoa,1,0,H
02/10/2021,18:00,Torino,Juventus,0,1,A
02/10/2021,20:45,Sassuolo,Inter,1,2,A
03/10/2021,12:30,Bologna,Lazio,3,0,H
03/10/2021,15:00,Sampdoria,Udinese,3,3,D
03/10/2021,,Hellas Verona,Spezia,4,0,H
03/10/2021,18:00,AS Roma,Empoli,2,0,H
03/10/2021,18:05,Fiorentina,Napoli,1,2,A
03/10/2021,20:45,Atalanta,AC Milan,2,3,A
16/10/2021,15:00,Spezia,Salernitana,2,1,H
16/10/2021,18:00,Lazio,Inter,3,1,H
16/10/2021,20:50,AC Milan,Hellas Verona,3,2,H
17/10/2021,12:30,Cagliari,Sampdoria,3,1,H
17/10/2021,15:00,Udinese,Bologna,1,1,D
17/10/2021,,Genoa,Sassuolo,2,2,D
17/10/2021,,Empoli,Atalanta,1,4,A
17/10/2021,18:05,Napoli,Torino,1,0,H
17/10/2021,20:45,Juventus,AS Roma,1,0,H
18/10/2021,20:45,Venezia,Fiorentina,1,0,H
22/10/2021,18:35,Torino,Genoa,3,2,H
22/10/2021,20:45,Sampdoria,Spezia,2,1,H
23/10/2021,15:00,Salernitana,Empoli,2,4,A
23/10/2021,18:00,Sassuolo,Venezia,3,1,H
23/10/2021,20:45,Bologna,AC Milan,2,4,A
24/10/2021,12:30,Atalanta,Udinese,1,1,D
24/10/2021,15:00,Hellas Verona,Lazio,4,1,H
24/10/2021,,Fiorentina,Cagliari,3,0,H
24/10/2021,18:00,AS Roma,Napoli,0,0,D
24/10/2021,20:50,Inter,Juventus,1,1,D
26/10/2021,18:30,Venezia,Salernitana,1,2,A
26/10/2021,,Spezia,Genoa,1,1,D
26/10/2021,20:45,AC Milan,Torino,1,0,H
27/10/2021,18:30,Udinese,Hellas Verona,1,1,D
27/10/2021,,Juventus,Sassuolo,1,2,A
27/10/2021,18:35,Sampdoria,Atalanta,1,3,A
27/10/2021,20:45,Lazio,Fiorentina,1,0,H
27/10/2021,,Empoli,Inter,0,2,A
27/10/2021,,Cagliari,AS Roma,1,2,A
28/10/2021,20:45,Napoli,Bologna,3,0,H
30/10/2021,15:00,Atalanta,Lazio,2,2,D
30/10/2021,18:00,Hellas Verona,Juventus,2,1,H
30/10/2021,20:50,Torino,Sampdoria,3,0,H
31/10/2021,12:30,Inter,Udinese,2,0,H
31/10/2021,15:00,Sassuolo,Empoli,1,2,A
31/10/2021,,Genoa,Venezia,0,0,D
31/10/2021,15:05,Fiorentina,Spezia,3,0,H
31/10/2021,18:05,Salernitana,Napoli,0,1,A
31/10/2021,20:45,AS Roma,AC Milan,1,2,A
01/11/2021,20:45,Bologna,Cagliari,2,0,H
05/11/2021,20:45,Empoli,Genoa,2,2,D
06/11/2021,15:00,Spezia,Torino,1,0,H
06/11/2021,18:00,Juventus,Fiorentina,1,0,H
06/11/2021,20:45,Cagliari,Atalanta,1,2,A
07/11/2021,12:30,Venezia,AS Roma,3,2,H
07/11/2021,15:00,Udinese,Sassuolo,3,2,H
07/11/2021,,Sampdoria,Bologna,1,2,A
07/11/2021,18:00,Napoli,Hellas Verona,1,1,D
07/11/2021,,Lazio,Salernitana,3,0,H
07/11/2021,20:45,AC Milan,Inter,1,1,D
20/11/2021,15:00,Atalanta,Spezia,5,2,H
20/11/2021,18:00,Lazio,Juventus,0,2,A
20/11/2021,20:45,Fiorentina,AC Milan,4,3,H
21/11/2021,12:30,Sassuolo,Cagliari,2,2,D
21/11/2021,15:00,Salernitana,Sampdoria,0,2,A
21/11/2021,,Bologna,Venezia,0,1,A
21/11/2021,18:00,Inter,Napoli,3,2,H
21/11/2021,20:45,Genoa,AS Roma,0,2,A
22/11/2021,18:30,Hellas Verona,Empoli,2,1,H
22/11/2021,20:45,Torino,Udinese,2,1,H
26/11/2021,20:45,Cagliari,Salernitana,1,1,D
27/11/2021,15:00,Sampdoria,Hellas Verona,3,1,H
27/11/2021,,Empoli,Fiorentina,2,1,H
27/11/2021,18:00,Juventus,Atalanta,0,1,A
27/11/2021,20:45,Venezia,Inter,0,2,A
28/11/2021,12:30,Udinese,Genoa,0,0,D
28/11/2021,15:00,AC Milan,Sassuolo,1,3,A
28/11/2021,15:05,Spezia,Bologna,0,1,A
28/11/2021,18:00,AS Roma,Torino,1,0,H
28/11/2021,20:50,Napoli,Lazio,4,0,H
30/11/2021,18:30,Atalanta,Venezia,4,0,H
30/11/2021,18:35,Fiorentina,Sampdoria,3,1,H
30/11/2021,20:45,Salernitana,Juventus,0,2,A
30/11/2021,20:50,Hellas Verona,Cagliari,0,0,D
01/12/2021,18:30,Inter,Spezia,2,0,H
01/12/2021,,Bologna,AS Roma,1,0,H
01/12/2021,20:45,Sassuolo,Napoli,2,2,D
01/12/2021,,Genoa,AC Milan,0,3,A
02/12/2021,18:30,Torino,Empoli,2,2,D
02/12/2021,20:45,Lazio,Udinese,4,4,D
04/12/2021,15:00,AC Milan,Salernitana,2,0,H
04/12/2021,18:00,AS Roma,Inter,0,3,A
04/12/2021,20:45,Napoli,Atalanta,2,3,A
05/12/2021,12:30,Bologna,Fiorentina,2,3,A
05/12/2021,15:00,Venezia,Hellas Verona,3,4,A
05/12/2021,,Spezia,Sassuolo,2,2,D
05/12/2021,18:00,Sampdoria,Lazio,1,3,A
05/12/2021,20:45,Juventus,Genoa,2,0,H
06/12/2021,18:30,Empoli,Udinese,3,1,H
06/12/2021,20:45,Cagliari,Torino,1,1,D
10/12/2021,20:45,Genoa,Sampdoria,1,3,A
11/12/2021,15:00,Fiorentina,Salernitana,4,0,H
11/12/2021,18:00,Venezia,Juventus,1,1,D
11/12/2021,20:45,Udinese,AC Milan,1,1,D
12/12/2021,12:30,Torino,Bologna,2,1,H
12/12/2021,15:00,Hellas Verona,Atalanta,1,2,A
12/12/2021,18:00,Sassuolo,Lazio,2,1,H
12/12/2021,,Napoli,Empoli,0,1,A
12/12/2021,20:45,Inter,Cagliari,4,0,H
13/12/2021,20:45,AS Roma,Spezia,2,0,H
17/12/2021,18:30,Lazio,Genoa,3,1,H
17/12/2021,20:45,Salernitana,Inter,0,5,A
18/12/2021,15:00,Atalanta,AS Roma,1,4,A
18/12/2021,18:00,Bologna,Juventus,0,2,A
18/12/2021,20:45,Cagliari,Udinese,0,4,A
19/12/2021,12:30,Fiorentina,Sassuolo,2,2,D
19/12/2021,15:00,Spezia,Empoli,1,1,D
19/12/2021,18:00,Torino,Hellas Verona,1,0,H
19/12/2021,,Sampdoria,Venezia,1,1,D
19/12/2021,20:45,AC Milan,Napoli,0,1,A
21/12/2021,20:45,Juventus,Cagliari,2,0,H
21/12/2021,,Genoa,Atalanta,0,0,D
22/12/2021,16:30,Venezia,Lazio,1,3,A
22/12/2021,,Sassuolo,Bologna,0,3,A
22/12/2021,18:30,AS Roma,Sampdoria,1,1,D
22/12/2021,,Inter,Torino,1,0,H
22/12/2021,,Hellas Verona,Fiorentina,1,1,D
22/12/2021,20:45,Napoli,Spezia,0,1,A
22/12/2021,,Empoli,AC Milan,2,4,A
06/01/2022,12:30,Sampdoria,Cagliari,1,2,A
06/01/2022,14:30,Spezia,Hellas Verona,1,2,A
06/01/2022,,Lazio,Empoli,3,3,D
06/01/2022,16:30,Sassuolo,Genoa,1,1,D
06/01/2022,18:30,AC Milan,AS Roma,3,1,H
06/01/2022,20:45,Juventus,Napoli,1,1,D
09/01/2022,12:30,Venezia,AC Milan,0,3,A
09/01/2022,14:30,Empoli,Sassuolo,1,5,A
09/01/2022,16:30,Udinese,Atalanta,2,6,A
09/01/2022,,Napoli,Sampdoria,1,0,H
09/01/2022,18:30,AS Roma,Juventus,3,4,A
09/01/2022,,Genoa,Spezia,0,1,A
09/01/2022,20:45,Inter,Lazio,2,1,H
09/01/2022,,Hellas Verona,Salernitana,1,2,A
10/01/2022,17:00,Torino,Fiorentina,4,0,H
11/01/2022,20:45,Cagliari,Bologna,2,1,H
15/01/2022,15:00,Sampdoria,Torino,1,2,A
15/01/2022,18:00,Salernitana,Lazio,0,3,A
15/01/2022,20:45,Juventus,Udinese,2,0,H
16/01/2022,12:30,Sassuolo,Hellas Verona,2,4,A
16/01/2022,15:00,Venezia,Empoli,1,1,D
16/01/2022,18:00,AS Roma,Cagliari,1,0,H
16/01/2022,20:45,Atalanta,Inter,0,0,D
17/01/2022,18:30,AC Milan,Spezia,1,2,A
17/01/2022,,Bologna,Napoli,0,2,A
17/01/2022,20:50,Fiorentina,Genoa,6,0,H
21/01/2022,20:45,Hellas Verona,Bologna,2,1,H
22/01/2022,15:00,Genoa,Udinese,0,0,D
22/01/2022,18:05,Inter,Venezia,2,1,H
22/01/2022,20:45,Lazio,Atalanta,0,0,D
23/01/2022,12:30,Cagliari,Fiorentina,1,1,D
23/01/2022,15:00,Torino,Sassuolo,1,1,D
23/01/2022,,Spezia,Sampdoria,1,0,H
23/01/2022,,Napoli,Salernitana,4,1,H
23/01/2022,18:00,Empoli,AS Roma,2,4,A
23/01/2022,20:45,AC Milan,Juventus,0,0,D
05/02/2022,15:00,AS Roma,Genoa,0,0,D
05/02/2022,18:00,Inter,AC Milan,1,2,A
05/02/2022,20:50,Fiorentina,Lazio,0,3,A
06/02/2022,12:30,Atalanta,Cagliari,1,2,A
06/02/2022,15:00,Venezia,Napoli,0,2,A
06/02/2022,,Sampdoria,Sassuolo,4,0,H
06/02/2022,,Bologna,Empoli,0,0,D
06/02/2022,18:00,Udinese,Torino,2,0,H
06/02/2022,20:45,Juventus,Hellas Verona,2,0,H
07/02/2022,20:45,Salernitana,Spezia,2,2,D
12/02/2022,15:00,Lazio,Bologna,3,0,H
12/02/2022,18:00,Napoli,Inter,1,1,D
12/02/2022,20:45,Torino,Venezia,1,2,A
13/02/2022,12:30,AC Milan,Sampdoria,1,0,H
13/02/2022,15:00,Hellas Verona,Udinese,4,0,H
13/02/2022,,Genoa,Salernitana,1,1,D
13/02/2022,,Empoli,Cagliari,1,1,D
13/02/2022,18:00,Sassuolo,AS Roma,2,2,D
13/02/2022,20:45,Atalanta,Juventus,1,1,D
14/02/2022,20:45,Spezia,Fiorentina,1,2,A
18/02/2022,20:45,Juventus,Torino,1,1,D
19/02/2022,15:00,Sampdoria,Empoli,2,0,H
19/02/2022,18:00,AS Roma,Hellas Verona,2,2,D
19/02/2022,20:45,Salernitana,AC Milan,2,2,D
20/02/2022,12:30,Fiorentina,Atalanta,1,0,H
20/02/2022,15:00,Venezia,Genoa,1,1,D
20/02/2022,18:00,Inter,Sassuolo,0,2,A
20/02/2022,20:45,Udinese,Lazio,1,1,D
21/02/2022,19:00,Cagliari,Napoli,1,1,D
21/02/2022,21:00,Bologna,Spezia,2,1,H
25/02/2022,18:50,AC Milan,Udinese,1,1,D
25/02/2022,21:05,Genoa,Inter,0,0,D
26/02/2022,15:05,Salernitana,Bologna,1,1,D
26/02/2022,18:05,Empoli,Juventus,2,3,A
26/02/2022,20:50,Sassuolo,Fiorentina,2,1,H
27/02/2022,12:35,Torino,Cagliari,1,2,A
27/02/2022,15:05,Hellas Verona,Venezia,3,1,H
27/02/2022,18:05,Spezia,AS Roma,0,1,A
27/02/2022,20:50,Lazio,Napoli,1,2,A
28/02/2022,20:50,Atalanta,Sampdoria,4,0,H
04/03/2022,20:45,Inter,Salernitana,5,0,H
05/03/2022,15:00,Udinese,Sampdoria,2,1,H
05/03/2022,18:00,AS Roma,Atalanta,1,0,H
05/03/2022,20:45,Cagliari,Lazio,0,3,A
06/03/2022,12:30,Genoa,Empoli,0,0,D
06/03/2022,15:00,Venezia,Sassuolo,1,4,A
06/03/2022,15:05,Fiorentina,Hellas Verona,1,1,D
06/03/2022,,Bologna,Torino,0,0,D
06/03/2022,18:00,Juventus,Spezia,1,0,H
06/03/2022,20:45,Napoli,AC Milan,0,1,A
12/03/2022,15:00,Spezia,Cagliari,2,0,H
12/03/2022,,Salernitana,Sassuolo,2,2,D
12/03/2022,18:00,Sampdoria,Juventus,1,3,A
12/03/2022,20:45,AC Milan,Empoli,1,0,H
13/03/2022,12:30,Fiorentina,Bologna,1,0,H
13/03/2022,15:00,Hellas Verona,Napoli,1,2,A
13/03/2022,18:00,Udinese,AS Roma,1,1,D
13/03/2022,,Atalanta,Genoa,0,0,D
13/03/2022,20:45,Torino,Inter,1,1,D
14/03/2022,20:45,Lazio,Venezia,1,0,H
18/03/2022,18:45,Sassuolo,Spezia,4,1,H
18/03/2022,21:00,Genoa,Torino,1,0,H
19/03/2022,15:00,Napoli,Udinese,2,1,H
19/03/2022,18:00,Inter,Fiorentina,1,1,D
19/03/2022,20:45,Cagliari,AC Milan,0,1,A
20/03/2022,12:30,Venezia,Sampdoria,0,2,A
20/03/2022,15:00,Juventus,Salernitana,2,0,H
20/03/2022,,Empoli,Hellas Verona,1,1,D
20/03/2022,18:00,AS Roma,Lazio,3,0,H
20/03/2022,20:45,Bologna,Atalanta,0,1,A
02/04/2022,15:00,Spezia,Venezia,1,0,H
02/04/2022,18:00,Lazio,Sassuolo,2,1,H
02/04/2022,20:45,Salernitana,Torino,0,1,A
03/04/2022,12:30,Fiorentina,Empoli,1,0,H
